"ULTIMA ATUALIZACAO";"08/04/2021 02:08"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2021";"2";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84.025.279/0003-10";"FRANCISCO MONTEIRO BARBOSA EIRELI";"39833";"23/02/2021";"";"104,9";"2156130"
"2021";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.957.192/0002-60";"ALTO ASTRAL PRODUÇÕES LTDA-ME";"805";"25/02/2021";"";"1600";"2156685"
"2021";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.493.799/0001-56";"Buritis Comunicações Ltda";"4008";"24/02/2021";"";"3000";"2156131"
"2021";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"21774";"23/02/2021";"";"2200";"2156683"
"2021";"2";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"34.806.489/0001-05";"Sistema Boa Vista de Comunicações Ltda";"1221";"25/02/2021";"";"2500";"2156132"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.757.976/0003-36";"ANF Combustiveis e Comercio Eireli";"11362";"13/02/2021";"";"100";"2156127"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.757.976/0003-36";"ANF Combustiveis e Comercio Eireli";"12182";"17/02/2021";"";"100,02";"2156128"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"94310";"01/02/2021";"";"63,68";"2155208"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"000094883";"10/02/2021";"";"57,8";"2155428"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"3130";"03/02/2021";"";"146,3";"2155209"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"287.458.682-04";"DAURA DE OLIVEIRA PAIVA";"023";"22/02/2021";"";"18000";"2156129"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"424";"11/02/2021";"";"1908";"2156125"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.993.922/0001-23";"MARTINS E CIA LTDA.";"286625";"25/02/2021";"";"516,88";"2156135"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"67397";"08/02/2021";"";"85,2";"2155426"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"67428";"09/02/2021";"";"72,8";"2155425"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.275.540/0003-17";"PETRO FACCIO COMERCIAL LTDA";"400265";"24/02/2021";"";"100";"2156681"
"2021";"2";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"POSTO DE COMBUSTIVEIS 309 SUL LTDA";"000088526";"10/02/2021";"";"100";"2155427"
"2021";"2";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"GLYERM";"18/01/2021";"Companhia Aérea: GOL, Localizador: GLYERM. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 03/02/2021;";"1690,69";"2155424"
"2021";"2";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"PJWY4C";"05/02/2021";"Companhia Aérea: GOL, Localizador: PJWY4C. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1819 - BVB / BSB - 07/02/2021;";"1664,12";"2155212"
"2021";"2";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"ULBBHP";"08/02/2021";"Companhia Aérea: GOL, Localizador: ULBBHP. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 11/02/2021;";"2018,84";"2155213"
"2021";"2";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"WLD7XC";"10/02/2021";"Companhia Aérea: GOL, Localizador: WLD7XC. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1819 - BVB / BSB - 21/02/2021;";"1394,98";"2156679"
"2021";"3";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.939.467/0001-15";"COMPANHIA DE ÁGUAS E ESGOTOS DE RORAIMA";"S / N";"17/03/2021";"";"133,63";"2157409"
"2021";"3";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"717.750.992-53";"HELEN ALICE COSTA DA SILVA";"003";"01/03/2021";"";"3100";"2156765"
"2021";"3";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"17.793.300/0001-78";"MAV-MONITORAMENTO DE ALARME E VIDEO LTDA-ME";"50940";"01/03/2021";"";"198";"2157407"
"2021";"3";"TELMÁRIO MOTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0016-49";"VIVO";"S / N";"12/03/2021";"";"662,97";"2157413"
"2021";"3";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84.025.279/0001-58";"FRANCISCO MONTEIRO BARBOSA EIRELI";"34727";"24/03/2021";"";"206,86";"2157417"
"2021";"3";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.957.192/0002-60";"ALTO ASTRAL PRODUÇÕES LTDA-ME";"816";"22/03/2021";"";"1600";"2157411"
"2021";"3";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"21955";"22/03/2021";"";"2200";"2157412"
"2021";"3";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.387.825/0001-61";"Rede Amazonica de Rádio e Televisão";"93585";"05/03/2021";"";"7960,01";"2157408"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"95999";"02/03/2021";"";"34,9";"2156696"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"96167";"06/03/2021";"";"115,8";"2156699"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34.360.963/0001-18";"KI MUKEKA";"45449";"07/03/2021";"";"179,9";"2156693"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"457";"05/03/2021";"";"1656,99";"2156686"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"507";"23/03/2021";"";"1800";"2157414"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"69669";"04/03/2021";"";"119,7";"2156690"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"69769";"05/03/2021";"";"39,9";"2156689"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"70178";"09/03/2021";"";"39,9";"2156756"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"71350";"22/03/2021";"";"39,9";"2157420"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.357.271/0001-95";"PEIXE NA REDE ASA SUL";"71423";"23/03/2021";"";"39,9";"2157419"
"2021";"3";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"POSTO DE COMBUSTIVEIS 309 SUL LTDA";"92639";"04/03/2021";"";"162,49";"2156695"
"2021";"3";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"TSTB8U";"04/03/2021";"Companhia Aérea: GOL, Localizador: TSTB8U. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1818 - BSB / BVB - 10/03/2021;";"1662,32";"2156688"
"2021";"3";"TELMÁRIO MOTA";"Passagens aéreas, aquáticas e terrestres nacionais";"11.489.244/0001-04";"CONTINENTAL VIAGENS";"JSJJ7E";"16/03/2021";"Companhia Aérea: GOL, Localizador: JSJJ7E. Passageiros: TELMARIO MOTA DE OLIVEIRA (Matrícula 175459, PARLAMENTAR), Voo: 1819 - BVB / BSB - 21/03/2021;";"2067,77";"2157410"
"2021";"1";"VANDERLAN CARDOSO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"ENEL DISTRIBUIÇÃO";"";"27/01/2021";"";"615,53";"2157106"
"2021";"1";"VANDERLAN CARDOSO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.374.908/0001-90";"MARCO EMPREENDIMENTO Ltda";"10572/23";"18/01/2021";"";"3500";"2157103"
"2021";"1";"VANDERLAN CARDOSO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0436-28";"NET CLARO S.A";"";"10/01/2021";"";",02";"2157108"
"2021";"1";"VANDERLAN CARDOSO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.520.940/0001-60";"SISTEMA DE SEGURANÇA MEGA DIGITAL";"549";"05/01/2021";"";"209";"2157107"
"2021";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"JTNZZA";"25/01/2021";"Companhia Aérea: LATAM, Localizador: JTNZZA. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3012 - JPA / BSB - 28/01/2021;";"2126,64";"2156567"
"2021";"1";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"FQYARV";"25/01/2021";"Companhia Aérea: LATAM, Localizador: FQYARV. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3012 - JPA / BSB - 28/01/2021;";"2335,74";"2156568"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"22.478.913/0001-50";"AY SERVIÇO DE AGENCIAMENTO E PORTAK DE NOTICIAS LTDA";"1001247";"22/02/2021";"";"2000";"2156985"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"23.328.781/0001-43";"ECLITON DA SILVA MONTEIRO ME";"1000284";"22/02/2021";"";"1000";"2156984"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"37.894.749/0001-30";"ELDORADO COMUNICAÇÃO E JORNALISMO LTDA";"000000040";"25/02/2021";"";"1500";"2156986"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"30.652.198/0001-59";"LEONARDO ARAUJO GUEDES";"1000100";"23/02/2021";"";"1000";"2156980"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"13.713.645/0001-13";"MAOPI PORTAL DE INFORMAÇÕES E SERVIÇOS LTDA-ME";"313";"10/03/2021";"";"1000";"2156983"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"14.893.278/0001-40";"PAULO ODILON DA COSTA NETO -ME";"1000022";"26/02/2021";"";"800";"2156981"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"10.574.821/0001-95";"PB AGORA SERVIÇOS DE INTERNET E COMUNICAÇÕES LTDA";"1001122";"24/02/2021";"";"1500";"2156982"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"15.702.663/0001-25";"VALDEREDO BORBA DE SOUSA JUNIOR";"202100000000022";"23/02/2021";"";"800";"2156979"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"32.805.534/0001-81";"GALHARDI E MELO SERVIÇOS AEROPRTUÁRIOS LTDA";"QE71PS";"09/02/2021";"Companhia Aérea: AZUL, Localizador: QE71PS. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 4260 - REC / JPA - 09/02/2021;";"834,71";"2156591"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"32.805.534/0001-81";"GALHARDI E MELO SERVIÇOS AEROPRTUÁRIOS LTDA";"MGRHMG";"09/02/2021";"Companhia Aérea: LATAM, Localizador: MGRHMG. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3483 - BSB / REC - 09/02/2021;";"1409,31";"2156592"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"WIUHEZ";"03/02/2021";"Companhia Aérea: LATAM, Localizador: WIUHEZ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3013 - BSB / JPA - 05/02/2021;";"2230,57";"2156569"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"CCXTZM";"03/02/2021";"Companhia Aérea: LATAM, Localizador: CCXTZM. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3013 - BSB / JPA - 05/02/2021;";"2230,57";"2156574"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"TDPRNT";"07/02/2021";"Companhia Aérea: LATAM, Localizador: TDPRNT. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3012 - JPA / BSB - 08/02/2021;";"2045,64";"2156570"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"DXYUZU";"07/02/2021";"Companhia Aérea: LATAM, Localizador: DXYUZU. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3012 - JPA / BSB - 08/02/2021;";"2045,64";"2156576"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"SQQYBQ";"09/02/2021";"Companhia Aérea: LATAM, Localizador: SQQYBQ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3013 - BSB / JPA - 11/02/2021;";"1531,47";"2156579"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"IGKSMV";"18/02/2021";"Companhia Aérea: LATAM, Localizador: IGKSMV. Passageiros: WESLLEY BRUNO NASCIMENTO SILVA (Matrícula 346734, COMISSIONADO), Voo: 3012 - JPA / BSB - 22/02/2021;";"1705,64";"2156587"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"KMAGEV";"18/02/2021";"Companhia Aérea: LATAM, Localizador: KMAGEV. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3012 - JPA / BSB - 21/02/2021;";"2145,64";"2156580"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"JWKSHH";"18/02/2021";"Companhia Aérea: LATAM, Localizador: JWKSHH. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3012 - JPA / BSB - 21/02/2021;";"2145,64";"2156571"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"UOLVNH";"22/02/2021";"Companhia Aérea: LATAM, Localizador: UOLVNH. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3013 - BSB / JPA - 26/02/2021;";"1509,47";"2156584"
"2021";"2";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"VUJLNI";"23/02/2021";"Companhia Aérea: LATAM, Localizador: VUJLNI. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3013 - BSB / JPA - 26/02/2021;";"1921,47";"2156572"
"2021";"1";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"285.586.501-87";"Ademir Aparecido Pelissari";"06";"25/01/2021";"Despesa de aluguel de imóvel comercial utilizado para atividade parlamentar no estado de Mato Grosso.";"4000";"2155917"
"2021";"1";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"1213227222 - 0";"19/01/2021";"Despesa com o pagamento referente ao serviço de utilização de linha de telefonia fixa utilizada para as atividades parlamentares no escritório em Mato Grosso.";"158,58";"2155978"
"2021";"1";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"1213221207 - 0";"19/01/2021";"Despesa com o pagamento referente ao serviço de utilização de linha de telefonia fixa utilizada para as atividades parlamentares no escritório em Mato Grosso";"210,03";"2155980"
"2021";"1";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"12571556/02/2021";"01/02/2021";"Despesa referente aos serviços de linhas de telefonia móvel utilizadas para as atividades parlamentares.";"362,2";"2155959"
"2021";"1";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09.093.813/0001-48";"Titânia Com. e Serv. de Tecnologia de Inf. LTDA.";"389672";"20/01/2021";"Despesa com acesso à internet do escritório parlamentar no estado.";"359";"2155147"
"2021";"1";"WELLINGTON FAGUNDES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"18.804.888/0001-80";"Richard Lopes dos Santos - ME";"160";"19/02/2021";"Despesa com serviços de informática, referentes à distribuição de licenças digitais de programas de computação e banco de dados nos equipamentos de uso dos escritórios parlamentares.";"3700,65";"2155776"
"2021";"1";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0031-12";"Cascol Combustíveis para veículos LTDA";"83728";"22/01/2021";"Despesa com combustível para veículo utilizado durante a atividade parlamentar.";"251,22";"2155686"
"2021";"1";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.001.879/0012-13";"Comercial Amazonia de Petroleo LT";"7318";"04/01/2021";"Despesa com combustível para veículo utilizado em atividade parlamentar no estado de Mato Grosso.";"115,02";"2155924"
